16,3;2021-06-14T00:00:10+07:00
16,2;2021-06-14T00:04:10+07:00
16,3;2021-06-14T00:06:10+07:00
16,2;2021-06-14T00:08:10+07:00
16,3;2021-06-14T00:10:10+07:00
16,2;2021-06-14T00:16:10+07:00
16,3;2021-06-14T00:18:10+07:00
16,2;2021-06-14T00:20:10+07:00
16,3;2021-06-14T00:22:10+07:00
16,2;2021-06-14T00:24:10+07:00
16,1;2021-06-14T00:30:10+07:00
15,8;2021-06-14T00:34:10+07:00
15,7;2021-06-14T00:36:10+07:00
15,5;2021-06-14T00:38:10+07:00
15,6;2021-06-14T00:42:10+07:00
15,7;2021-06-14T00:46:10+07:00
15,6;2021-06-14T01:02:10+07:00
15,5;2021-06-14T01:04:10+07:00
15,6;2021-06-14T01:10:10+07:00
15,7;2021-06-14T01:12:10+07:00
15,6;2021-06-14T01:18:10+07:00
15,5;2021-06-14T01:24:10+07:00
15,3;2021-06-14T01:40:10+07:00
15,2;2021-06-14T01:44:10+07:00
15,1;2021-06-14T01:52:10+07:00
15,2;2021-06-14T01:54:10+07:00
15,1;2021-06-14T02:00:10+07:00
15,2;2021-06-14T02:02:10+07:00
15,1;2021-06-14T02:06:10+07:00
15,0;2021-06-14T02:20:10+07:00
14,8;2021-06-14T02:24:10+07:00
14,7;2021-06-14T02:32:10+07:00
14,6;2021-06-14T02:34:10+07:00
14,5;2021-06-14T02:50:10+07:00
14,4;2021-06-14T02:56:10+07:00
14,2;2021-06-14T03:02:10+07:00
14,0;2021-06-14T03:08:10+07:00
13,9;2021-06-14T03:10:10+07:00
13,7;2021-06-14T03:12:10+07:00
13,6;2021-06-14T03:14:10+07:00
13,5;2021-06-14T03:20:10+07:00
13,6;2021-06-14T03:24:10+07:00
13,5;2021-06-14T03:28:10+07:00
13,6;2021-06-14T03:30:10+07:00
13,7;2021-06-14T03:34:10+07:00
13,9;2021-06-14T03:36:10+07:00
13,7;2021-06-14T03:40:10+07:00
13,9;2021-06-14T03:50:10+07:00
13,7;2021-06-14T03:58:10+07:00
13,9;2021-06-14T04:00:10+07:00
14,0;2021-06-14T04:02:10+07:00
13,9;2021-06-14T04:36:10+07:00
13,7;2021-06-14T04:44:10+07:00
13,9;2021-06-14T04:58:10+07:00
13,7;2021-06-14T05:02:10+07:00
13,9;2021-06-14T05:06:10+07:00
13,7;2021-06-14T05:10:10+07:00
13,9;2021-06-14T05:30:10+07:00
13,7;2021-06-14T05:34:10+07:00
13,6;2021-06-14T05:38:10+07:00
13,5;2021-06-14T05:44:10+07:00
13,6;2021-06-14T05:46:10+07:00
13,7;2021-06-14T05:48:10+07:00
13,9;2021-06-14T05:50:10+07:00
14,0;2021-06-14T05:54:10+07:00
13,9;2021-06-14T05:56:10+07:00
13,7;2021-06-14T05:58:10+07:00
13,9;2021-06-14T06:10:10+07:00
14,2;2021-06-14T06:16:10+07:00
14,4;2021-06-14T06:30:10+07:00
14,5;2021-06-14T06:32:10+07:00
14,4;2021-06-14T06:34:10+07:00
14,5;2021-06-14T06:42:10+07:00
14,4;2021-06-14T06:54:10+07:00
14,2;2021-06-14T06:58:10+07:00
14,4;2021-06-14T07:00:10+07:00
14,2;2021-06-14T07:02:10+07:00
14,0;2021-06-14T07:09:10+07:00
13,9;2021-06-14T07:12:10+07:00
13,7;2021-06-14T07:16:10+07:00
13,6;2021-06-14T07:20:10+07:00
13,5;2021-06-14T07:26:10+07:00
13,6;2021-06-14T07:30:10+07:00
13,5;2021-06-14T07:38:10+07:00
13,6;2021-06-14T07:40:10+07:00
13,7;2021-06-14T07:46:10+07:00
13,9;2021-06-14T07:50:10+07:00
14,0;2021-06-14T07:54:10+07:00
13,9;2021-06-14T08:02:10+07:00
14,0;2021-06-14T08:04:10+07:00
14,4;2021-06-14T08:20:10+07:00
14,5;2021-06-14T08:24:10+07:00
14,4;2021-06-14T08:32:10+07:00
14,6;2021-06-14T08:34:10+07:00
14,7;2021-06-14T08:36:10+07:00
14,8;2021-06-14T08:38:10+07:00
15,0;2021-06-14T08:40:10+07:00
14,8;2021-06-14T08:44:10+07:00
15,0;2021-06-14T08:46:10+07:00
15,1;2021-06-14T08:48:10+07:00
15,2;2021-06-14T08:58:10+07:00
15,3;2021-06-14T09:00:10+07:00
15,5;2021-06-14T09:06:10+07:00
15,6;2021-06-14T09:08:10+07:00
15,7;2021-06-14T09:10:10+07:00
16,1;2021-06-14T09:12:10+07:00
16,3;2021-06-14T09:14:10+07:00
15,9;2021-06-14T09:16:10+07:00
16,2;2021-06-14T09:24:10+07:00
16,1;2021-06-14T09:26:10+07:00
16,2;2021-06-14T09:30:10+07:00
16,4;2021-06-14T09:36:10+07:00
17,0;2021-06-14T09:38:10+07:00
16,6;2021-06-14T10:00:10+07:00
16,1;2021-06-14T10:02:10+07:00
16,4;2021-06-14T10:12:10+07:00
17,0;2021-06-14T10:14:10+07:00
17,2;2021-06-14T10:24:10+07:00
17,0;2021-06-14T10:26:10+07:00
17,8;2021-06-14T11:24:10+07:00
18,0;2021-06-14T11:26:10+07:00
17,8;2021-06-14T11:32:10+07:00
17,9;2021-06-14T11:34:10+07:00
18,0;2021-06-14T11:36:10+07:00
18,1;2021-06-14T11:40:10+07:00
18,0;2021-06-14T11:42:10+07:00
17,9;2021-06-14T11:44:10+07:00
18,0;2021-06-14T11:50:10+07:00
17,9;2021-06-14T11:52:10+07:00
17,8;2021-06-14T11:54:10+07:00
17,6;2021-06-14T11:58:10+07:00
17,5;2021-06-14T12:00:10+07:00
17,2;2021-06-14T12:04:10+07:00
17,0;2021-06-14T12:06:10+07:00
17,2;2021-06-14T12:08:10+07:00
17,0;2021-06-14T12:10:10+07:00
17,5;2021-06-14T12:18:10+07:00
17,2;2021-06-14T12:24:10+07:00
17,0;2021-06-14T12:28:10+07:00
17,4;2021-06-14T12:30:10+07:00
17,8;2021-06-14T12:32:10+07:00
18,0;2021-06-14T12:34:10+07:00
18,2;2021-06-14T12:38:10+07:00
18,7;2021-06-14T12:40:10+07:00
19,0;2021-06-14T12:42:10+07:00
18,8;2021-06-14T12:46:10+07:00
19,0;2021-06-14T12:48:10+07:00
19,2;2021-06-14T12:50:10+07:00
19,1;2021-06-14T12:52:10+07:00
18,7;2021-06-14T12:54:10+07:00
18,5;2021-06-14T12:56:10+07:00
18,7;2021-06-14T13:00:10+07:00
19,0;2021-06-14T13:02:10+07:00
19,4;2021-06-14T13:06:10+07:00
19,3;2021-06-14T13:08:10+07:00
19,0;2021-06-14T13:10:10+07:00
19,1;2021-06-14T13:18:10+07:00
19,0;2021-06-14T13:20:10+07:00
19,1;2021-06-14T13:28:10+07:00
19,0;2021-06-14T13:32:10+07:00
18,8;2021-06-14T13:34:10+07:00
18,7;2021-06-14T13:36:10+07:00
18,6;2021-06-14T13:38:10+07:00
18,5;2021-06-14T13:42:10+07:00
18,6;2021-06-14T13:46:10+07:00
18,7;2021-06-14T13:56:10+07:00
18,6;2021-06-14T14:00:10+07:00
