16,4;2021-06-16T00:00:10+07:00
16,3;2021-06-16T00:02:10+07:00
16,2;2021-06-16T00:06:10+07:00
16,3;2021-06-16T00:08:10+07:00
16,2;2021-06-16T00:18:10+07:00
16,1;2021-06-16T00:20:10+07:00
16,2;2021-06-16T00:26:10+07:00
16,1;2021-06-16T00:28:10+07:00
15,9;2021-06-16T00:34:10+07:00
15,8;2021-06-16T00:36:10+07:00
15,9;2021-06-16T00:38:10+07:00
15,8;2021-06-16T00:44:10+07:00
15,6;2021-06-16T00:46:10+07:00
15,5;2021-06-16T00:48:10+07:00
15,2;2021-06-16T00:50:10+07:00
15,1;2021-06-16T00:54:10+07:00
15,0;2021-06-16T00:56:10+07:00
14,8;2021-06-16T01:02:10+07:00
14,7;2021-06-16T01:04:10+07:00
14,8;2021-06-16T01:06:10+07:00
14,7;2021-06-16T01:08:10+07:00
14,6;2021-06-16T01:14:10+07:00
14,5;2021-06-16T01:28:10+07:00
14,4;2021-06-16T01:30:10+07:00
14,2;2021-06-16T01:32:10+07:00
14,0;2021-06-16T01:50:10+07:00
13,9;2021-06-16T01:52:10+07:00
13,7;2021-06-16T01:58:10+07:00
13,6;2021-06-16T02:06:10+07:00
13,5;2021-06-16T02:16:10+07:00
13,7;2021-06-16T02:18:10+07:00
13,9;2021-06-16T02:20:10+07:00
13,7;2021-06-16T02:28:10+07:00
13,5;2021-06-16T02:30:10+07:00
13,4;2021-06-16T02:32:10+07:00
13,2;2021-06-16T02:34:10+07:00
13,1;2021-06-16T02:40:10+07:00
13,2;2021-06-16T02:42:10+07:00
13,1;2021-06-16T02:46:10+07:00
13,2;2021-06-16T02:56:10+07:00
13,4;2021-06-16T02:58:10+07:00
13,2;2021-06-16T03:00:10+07:00
13,0;2021-06-16T03:02:10+07:00
12,9;2021-06-16T03:04:10+07:00
13,1;2021-06-16T03:06:10+07:00
12,9;2021-06-16T03:10:10+07:00
12,8;2021-06-16T03:12:10+07:00
12,6;2021-06-16T03:14:10+07:00
12,8;2021-06-16T03:20:10+07:00
12,9;2021-06-16T03:22:10+07:00
12,6;2021-06-16T03:24:10+07:00
12,5;2021-06-16T03:30:10+07:00
