11,3;2021-06-13T00:00:10+07:00
11,4;2021-06-13T00:10:11+07:00
11,3;2021-06-13T00:14:10+07:00
11,4;2021-06-13T00:16:10+07:00
11,3;2021-06-13T00:20:10+07:00
11,1;2021-06-13T00:26:10+07:00
11,3;2021-06-13T00:28:10+07:00
11,1;2021-06-13T00:32:10+07:00
11,3;2021-06-13T00:34:10+07:00
11,1;2021-06-13T00:38:10+07:00
11,0;2021-06-13T00:48:10+07:00
11,1;2021-06-13T00:54:10+07:00
11,0;2021-06-13T00:56:10+07:00
11,1;2021-06-13T01:02:10+07:00
11,3;2021-06-13T01:10:10+07:00
11,1;2021-06-13T01:12:10+07:00
11,0;2021-06-13T01:20:10+07:00
11,1;2021-06-13T01:24:10+07:00
11,0;2021-06-13T01:32:10+07:00
11,1;2021-06-13T01:34:10+07:00
11,3;2021-06-13T01:56:10+07:00
11,1;2021-06-13T01:58:10+07:00
11,0;2021-06-13T02:02:10+07:00
11,1;2021-06-13T02:14:10+07:00
11,0;2021-06-13T02:16:10+07:00
11,1;2021-06-13T02:20:10+07:00
10,9;2021-06-13T02:22:10+07:00
11,0;2021-06-13T02:30:10+07:00
10,9;2021-06-13T02:36:10+07:00
10,8;2021-06-13T02:56:10+07:00
10,9;2021-06-13T03:06:10+07:00
10,8;2021-06-13T03:08:10+07:00
10,9;2021-06-13T03:12:10+07:00
10,8;2021-06-13T03:14:10+07:00
10,9;2021-06-13T03:16:10+07:00
10,8;2021-06-13T03:18:10+07:00
10,9;2021-06-13T03:24:10+07:00
10,8;2021-06-13T03:26:10+07:00
10,9;2021-06-13T03:30:10+07:00
10,8;2021-06-13T03:32:10+07:00
10,6;2021-06-13T04:04:10+07:00
10,8;2021-06-13T04:06:10+07:00
10,9;2021-06-13T04:28:10+07:00
10,8;2021-06-13T04:30:10+07:00
10,6;2021-06-13T04:42:10+07:00
10,8;2021-06-13T04:48:10+07:00
10,6;2021-06-13T04:58:10+07:00
10,8;2021-06-13T05:00:10+07:00
10,6;2021-06-13T05:04:10+07:00
10,8;2021-06-13T05:06:10+07:00
10,6;2021-06-13T05:08:10+07:00
10,8;2021-06-13T05:10:10+07:00
10,6;2021-06-13T05:12:10+07:00
10,5;2021-06-13T05:14:10+07:00
10,6;2021-06-13T05:22:10+07:00
10,8;2021-06-13T05:26:10+07:00
10,6;2021-06-13T05:30:10+07:00
10,8;2021-06-13T05:42:10+07:00
10,6;2021-06-13T05:44:10+07:00
10,8;2021-06-13T05:48:10+07:00
10,9;2021-06-13T06:02:10+07:00
11,0;2021-06-13T06:08:10+07:00
11,3;2021-06-13T06:10:10+07:00
11,6;2021-06-13T06:12:10+07:00
12,6;2021-06-13T06:14:10+07:00
13,0;2021-06-13T06:18:10+07:00
13,6;2021-06-13T06:20:10+07:00
13,5;2021-06-13T06:22:10+07:00
13,6;2021-06-13T06:24:10+07:00
13,1;2021-06-13T06:26:10+07:00
12,0;2021-06-13T06:28:10+07:00
11,5;2021-06-13T06:30:10+07:00
11,4;2021-06-13T06:32:10+07:00
11,1;2021-06-13T06:34:10+07:00
11,0;2021-06-13T06:36:10+07:00
11,1;2021-06-13T06:38:10+07:00
11,3;2021-06-13T06:42:10+07:00
11,4;2021-06-13T06:46:10+07:00
11,6;2021-06-13T06:48:10+07:00
11,8;2021-06-13T06:52:10+07:00
12,1;2021-06-13T06:54:10+07:00
12,4;2021-06-13T06:56:10+07:00
12,6;2021-06-13T06:58:10+07:00
12,4;2021-06-13T07:02:10+07:00
12,1;2021-06-13T07:04:10+07:00
12,3;2021-06-13T07:08:10+07:00
12,6;2021-06-13T07:10:10+07:00
12,5;2021-06-13T07:18:10+07:00
12,3;2021-06-13T07:20:10+07:00
12,1;2021-06-13T07:24:10+07:00
12,0;2021-06-13T07:28:10+07:00
11,9;2021-06-13T07:30:10+07:00
12,0;2021-06-13T07:32:10+07:00
12,1;2021-06-13T07:36:10+07:00
12,0;2021-06-13T07:40:10+07:00
12,1;2021-06-13T07:42:10+07:00
12,3;2021-06-13T07:44:10+07:00
12,5;2021-06-13T07:48:10+07:00
12,4;2021-06-13T07:50:10+07:00
12,3;2021-06-13T07:52:10+07:00
12,5;2021-06-13T07:54:10+07:00
12,6;2021-06-13T07:56:10+07:00
12,5;2021-06-13T08:12:10+07:00
12,6;2021-06-13T08:14:10+07:00
12,9;2021-06-13T08:18:10+07:00
13,0;2021-06-13T08:20:10+07:00
