20,0;2021-06-18T00:00:10+07:00
19,9;2021-06-18T00:06:10+07:00
20,0;2021-06-18T00:10:10+07:00
20,2;2021-06-18T00:12:10+07:00
20,0;2021-06-18T00:14:10+07:00
19,9;2021-06-18T00:24:10+07:00
20,0;2021-06-18T00:26:10+07:00
19,9;2021-06-18T00:28:10+07:00
19,8;2021-06-18T00:30:10+07:00
19,7;2021-06-18T00:32:10+07:00
19,6;2021-06-18T00:36:10+07:00
19,4;2021-06-18T00:42:10+07:00
19,3;2021-06-18T00:48:10+07:00
19,2;2021-06-18T00:52:10+07:00
19,3;2021-06-18T01:00:10+07:00
19,2;2021-06-18T01:02:10+07:00
19,1;2021-06-18T01:06:10+07:00
19,0;2021-06-18T01:10:10+07:00
18,8;2021-06-18T01:14:10+07:00
18,7;2021-06-18T01:28:10+07:00
18,6;2021-06-18T01:30:10+07:00
18,7;2021-06-18T01:32:10+07:00
18,6;2021-06-18T01:36:10+07:00
18,5;2021-06-18T01:40:10+07:00
18,4;2021-06-18T01:46:10+07:00
18,2;2021-06-18T01:48:10+07:00
18,1;2021-06-18T01:56:10+07:00
18,0;2021-06-18T01:58:10+07:00
17,9;2021-06-18T02:02:10+07:00
17,8;2021-06-18T02:06:10+07:00
17,6;2021-06-18T02:10:10+07:00
17,8;2021-06-18T02:16:10+07:00
17,6;2021-06-18T02:18:10+07:00
17,5;2021-06-18T02:20:10+07:00
17,3;2021-06-18T02:22:10+07:00
17,0;2021-06-18T02:28:10+07:00
16,3;2021-06-18T03:44:10+07:00
16,2;2021-06-18T03:48:10+07:00
16,1;2021-06-18T03:54:10+07:00
15,9;2021-06-18T04:00:10+07:00
16,2;2021-06-18T04:02:10+07:00
16,3;2021-06-18T04:04:11+07:00
16,1;2021-06-18T04:06:10+07:00
15,8;2021-06-18T04:08:10+07:00
15,7;2021-06-18T04:18:10+07:00
15,6;2021-06-18T04:22:10+07:00
15,5;2021-06-18T04:30:10+07:00
15,6;2021-06-18T04:32:10+07:00
15,5;2021-06-18T04:36:10+07:00
15,3;2021-06-18T04:38:10+07:00
15,5;2021-06-18T04:40:10+07:00
15,3;2021-06-18T04:42:10+07:00
15,2;2021-06-18T04:44:10+07:00
15,3;2021-06-18T04:48:10+07:00
15,2;2021-06-18T04:52:10+07:00
15,1;2021-06-18T05:00:15+07:00
15,2;2021-06-18T05:26:10+07:00
15,3;2021-06-18T05:30:10+07:00
15,2;2021-06-18T05:32:10+07:00
15,1;2021-06-18T05:34:10+07:00
15,2;2021-06-18T05:36:10+07:00
15,3;2021-06-18T05:56:10+07:00
15,5;2021-06-18T06:00:10+07:00
15,6;2021-06-18T06:02:10+07:00
15,9;2021-06-18T06:08:10+07:00
17,0;2021-06-18T06:10:10+07:00
17,6;2021-06-18T06:16:10+07:00
17,9;2021-06-18T06:18:10+07:00
17,8;2021-06-18T06:20:15+07:00
17,9;2021-06-18T06:24:10+07:00
17,8;2021-06-18T06:26:10+07:00
18,0;2021-06-18T06:28:10+07:00
18,1;2021-06-18T06:30:10+07:00
18,5;2021-06-18T06:32:10+07:00
18,7;2021-06-18T06:34:10+07:00
19,6;2021-06-18T06:36:10+07:00
20,3;2021-06-18T06:38:10+07:00
20,7;2021-06-18T06:40:10+07:00
20,9;2021-06-18T06:42:10+07:00
20,4;2021-06-18T06:44:10+07:00
20,2;2021-06-18T06:46:10+07:00
20,7;2021-06-18T06:48:10+07:00
21,5;2021-06-18T06:50:10+07:00
22,1;2021-06-18T06:52:10+07:00
22,5;2021-06-18T06:54:10+07:00
22,1;2021-06-18T06:56:10+07:00
22,5;2021-06-18T06:58:10+07:00
23,0;2021-06-18T07:00:10+07:00
23,1;2021-06-18T07:02:15+07:00
23,3;2021-06-18T07:04:10+07:00
23,7;2021-06-18T07:08:10+07:00
23,8;2021-06-18T07:10:10+07:00
23,9;2021-06-18T07:12:10+07:00
24,2;2021-06-18T07:14:10+07:00
23,8;2021-06-18T07:16:10+07:00
22,6;2021-06-18T07:20:10+07:00
21,3;2021-06-18T07:22:10+07:00
20,4;2021-06-18T07:24:10+07:00
19,8;2021-06-18T07:26:10+07:00
19,4;2021-06-18T07:28:10+07:00
19,3;2021-06-18T07:30:10+07:00
19,2;2021-06-18T07:36:10+07:00
19,1;2021-06-18T07:38:10+07:00
19,0;2021-06-18T07:40:10+07:00
18,8;2021-06-18T07:42:10+07:00
19,0;2021-06-18T07:48:10+07:00
19,2;2021-06-18T07:50:10+07:00
19,3;2021-06-18T07:54:10+07:00
19,4;2021-06-18T07:56:10+07:00
19,6;2021-06-18T07:58:10+07:00
19,7;2021-06-18T08:00:10+07:00
19,8;2021-06-18T08:04:10+07:00
19,9;2021-06-18T08:06:10+07:00
20,0;2021-06-18T08:08:10+07:00
19,9;2021-06-18T08:12:10+07:00
20,0;2021-06-18T08:16:10+07:00
20,2;2021-06-18T08:20:10+07:00
20,3;2021-06-18T08:22:10+07:00
20,5;2021-06-18T08:24:10+07:00
20,6;2021-06-18T08:28:10+07:00
20,7;2021-06-18T08:32:10+07:00
21,0;2021-06-18T08:42:10+07:00
21,1;2021-06-18T08:44:10+07:00
21,3;2021-06-18T08:46:10+07:00
21,5;2021-06-18T08:48:10+07:00
