17,8;2021-06-08T00:00:10+07:00
17,6;2021-06-08T00:04:10+07:00
17,5;2021-06-08T00:14:10+07:00
17,0;2021-06-08T00:18:10+07:00
17,2;2021-06-08T00:20:10+07:00
17,0;2021-06-08T00:22:10+07:00
16,9;2021-06-08T01:24:10+07:00
17,0;2021-06-08T01:26:10+07:00
16,4;2021-06-08T01:28:10+07:00
16,2;2021-06-08T01:30:10+07:00
16,1;2021-06-08T01:36:10+07:00
15,9;2021-06-08T01:38:10+07:00
16,1;2021-06-08T01:44:10+07:00
15,9;2021-06-08T01:46:10+07:00
15,8;2021-06-08T02:02:10+07:00
15,7;2021-06-08T02:10:10+07:00
15,6;2021-06-08T02:18:10+07:00
15,5;2021-06-08T02:22:10+07:00
15,6;2021-06-08T02:24:10+07:00
15,5;2021-06-08T02:26:10+07:00
15,6;2021-06-08T02:30:10+07:00
15,5;2021-06-08T02:32:10+07:00
15,3;2021-06-08T02:36:10+07:00
15,2;2021-06-08T02:40:10+07:00
15,1;2021-06-08T02:42:10+07:00
15,0;2021-06-08T02:48:10+07:00
14,8;2021-06-08T02:52:10+07:00
14,7;2021-06-08T02:54:10+07:00
14,6;2021-06-08T02:56:10+07:00
14,7;2021-06-08T03:02:10+07:00
14,6;2021-06-08T03:06:10+07:00
14,5;2021-06-08T03:08:10+07:00
14,2;2021-06-08T03:16:10+07:00
14,4;2021-06-08T03:30:10+07:00
14,2;2021-06-08T03:42:10+07:00
14,4;2021-06-08T03:44:10+07:00
14,2;2021-06-08T03:46:10+07:00
14,0;2021-06-08T04:06:10+07:00
13,9;2021-06-08T04:12:10+07:00
14,0;2021-06-08T04:16:10+07:00
13,9;2021-06-08T04:20:10+07:00
14,0;2021-06-08T04:28:10+07:00
13,9;2021-06-08T04:32:10+07:00
14,0;2021-06-08T04:38:10+07:00
13,9;2021-06-08T04:40:10+07:00
13,7;2021-06-08T04:50:10+07:00
13,9;2021-06-08T04:52:10+07:00
13,7;2021-06-08T04:54:10+07:00
13,6;2021-06-08T04:58:10+07:00
13,5;2021-06-08T05:08:10+07:00
13,4;2021-06-08T05:14:10+07:00
13,2;2021-06-08T05:30:10+07:00
13,4;2021-06-08T05:32:10+07:00
13,2;2021-06-08T05:34:10+07:00
13,4;2021-06-08T05:46:10+07:00
13,2;2021-06-08T05:54:10+07:00
13,4;2021-06-08T05:56:10+07:00
13,5;2021-06-08T06:04:10+07:00
13,6;2021-06-08T06:06:10+07:00
13,7;2021-06-08T06:08:10+07:00
14,2;2021-06-08T06:10:10+07:00
15,6;2021-06-08T06:12:10+07:00
16,4;2021-06-08T06:14:10+07:00
17,0;2021-06-08T06:16:10+07:00
17,3;2021-06-08T06:24:10+07:00
17,5;2021-06-08T06:26:10+07:00
17,0;2021-06-08T06:28:10+07:00
17,3;2021-06-08T06:30:10+07:00
17,6;2021-06-08T06:32:10+07:00
17,9;2021-06-08T06:34:10+07:00
18,0;2021-06-08T06:36:10+07:00
17,8;2021-06-08T06:38:10+07:00
18,0;2021-06-08T06:40:10+07:00
18,2;2021-06-08T06:46:10+07:00
19,0;2021-06-08T06:50:10+07:00
18,5;2021-06-08T06:54:10+07:00
18,6;2021-06-08T06:56:10+07:00
19,0;2021-06-08T07:00:10+07:00
19,1;2021-06-08T07:02:10+07:00
19,3;2021-06-08T07:04:10+07:00
19,0;2021-06-08T07:06:10+07:00
18,8;2021-06-08T07:08:10+07:00
19,4;2021-06-08T07:10:10+07:00
19,2;2021-06-08T07:12:10+07:00
19,1;2021-06-08T07:14:10+07:00
17,9;2021-06-08T07:16:10+07:00
17,0;2021-06-08T07:18:10+07:00
16,3;2021-06-08T07:20:10+07:00
15,9;2021-06-08T07:22:10+07:00
15,8;2021-06-08T07:24:10+07:00
15,7;2021-06-08T07:28:10+07:00
15,8;2021-06-08T07:40:10+07:00
15,9;2021-06-08T07:44:10+07:00
16,1;2021-06-08T07:52:10+07:00
16,2;2021-06-08T07:54:10+07:00
16,3;2021-06-08T07:58:10+07:00
17,0;2021-06-08T08:00:10+07:00
17,2;2021-06-08T08:30:10+07:00
17,3;2021-06-08T08:32:10+07:00
17,5;2021-06-08T08:34:10+07:00
17,4;2021-06-08T08:40:10+07:00
17,5;2021-06-08T08:42:10+07:00
17,6;2021-06-08T08:44:10+07:00
17,8;2021-06-08T08:50:10+07:00
17,9;2021-06-08T08:54:10+07:00
18,0;2021-06-08T09:02:10+07:00
17,9;2021-06-08T09:04:10+07:00
18,0;2021-06-08T09:08:10+07:00
18,2;2021-06-08T09:10:10+07:00
18,4;2021-06-08T09:16:10+07:00
18,5;2021-06-08T09:18:10+07:00
18,6;2021-06-08T09:20:10+07:00
18,7;2021-06-08T09:22:10+07:00
18,6;2021-06-08T09:26:10+07:00
18,7;2021-06-08T09:28:10+07:00
18,8;2021-06-08T09:36:10+07:00
19,2;2021-06-08T09:38:10+07:00
19,1;2021-06-08T09:40:10+07:00
19,2;2021-06-08T09:44:10+07:00
19,3;2021-06-08T09:52:10+07:00
19,4;2021-06-08T09:54:10+07:00
19,3;2021-06-08T09:58:10+07:00
