12,6;2021-06-11T00:00:10+07:00
12,5;2021-06-11T00:02:10+07:00
12,4;2021-06-11T00:08:10+07:00
12,3;2021-06-11T00:16:10+07:00
12,1;2021-06-11T00:24:10+07:00
12,0;2021-06-11T00:28:10+07:00
11,9;2021-06-11T00:38:10+07:00
11,8;2021-06-11T00:46:10+07:00
11,6;2021-06-11T00:54:10+07:00
11,5;2021-06-11T01:04:10+07:00
11,4;2021-06-11T01:14:10+07:00
11,3;2021-06-11T01:22:10+07:00
11,1;2021-06-11T01:28:10+07:00
11,0;2021-06-11T01:34:10+07:00
10,9;2021-06-11T01:46:10+07:00
10,8;2021-06-11T02:08:10+07:00
10,6;2021-06-11T02:10:10+07:00
10,8;2021-06-11T02:12:10+07:00
10,6;2021-06-11T02:20:10+07:00
10,8;2021-06-11T02:22:10+07:00
10,6;2021-06-11T02:26:10+07:00
10,5;2021-06-11T02:34:10+07:00
10,4;2021-06-11T02:42:10+07:00
10,3;2021-06-11T02:44:10+07:00
10,1;2021-06-11T02:50:10+07:00
10,0;2021-06-11T02:58:10+07:00
9,9;2021-06-11T03:04:10+07:00
9,8;2021-06-11T03:12:10+07:00
9,6;2021-06-11T03:18:10+07:00
9,5;2021-06-11T03:26:10+07:00
9,4;2021-06-11T03:40:10+07:00
9,2;2021-06-11T03:44:10+07:00
9,0;2021-06-11T03:56:10+07:00
9,1;2021-06-11T03:58:10+07:00
9,0;2021-06-11T04:00:10+07:00
8,9;2021-06-11T04:06:10+07:00
8,6;2021-06-11T04:14:10+07:00
8,7;2021-06-11T04:18:10+07:00
8,6;2021-06-11T04:20:10+07:00
8,7;2021-06-11T04:22:10+07:00
8,9;2021-06-11T04:26:10+07:00
8,7;2021-06-11T04:28:10+07:00
8,6;2021-06-11T04:30:10+07:00
8,5;2021-06-11T04:44:10+07:00
8,2;2021-06-11T04:48:10+07:00
8,1;2021-06-11T04:52:10+07:00
8,2;2021-06-11T04:56:10+07:00
8,1;2021-06-11T04:58:10+07:00
